Accident Latitude,Accident Longitude,All Costs,Risk Score
30.54775,-91.169104,9490,0.0011290547428295381
30.548063,-91.193891,82020,0.009758173867953501
30.549182,-91.164132,179040,0.021300944273572233
30.554483,-91.457458,7670662,0.912602456453352
30.5572,-95.5842,438060,0.052117357285975496
30.566736,-97.621066,264500,0.031468385614163624
30.592658,-96.100507,2200,0.00026174082552423436
30.61829,-94.97073,19000,0.0022604889477092966
30.61843,-94.96992,123584,0.014703171900721353
30.6337,-94.21708,736418,0.0876139342049571
30.6688,-94.527,7024,0.0008356670720373736
30.671323,-95.988297,125200,0.014895432434379154
30.684,-101.27111,11104,0.0013210773302823173
30.70863,-91.27566,47284,0.005625524179130862
30.71051,-91.28333,2830,0.0003366938801061742
30.71105,-91.28417,16652,0.001981140103013432
30.71116,-91.28204,53527,0.006368273258107132
30.71121,-91.28349,4773,0.0005678586182850774
30.711259,-91.282986,2815,0.00033490928356850894
30.71133,-91.28204,84090,0.010004448190151302
30.71133,-91.27589,24090,0.002866062039490366
30.71263,-91.28181,13876,0.0016508707704428526
30.713929,-91.275048,4754550,0.5656635645437492
30.718259,-91.278117,5100,0.0006067628228061796
30.72194,-96.05064,2130,0.0002534127083484633
30.737681,-95.340804,4118,0.0004899312361403622
30.75774,-93.7767,205386,0.024435409632327453
30.77929,-96.06167,4468256,0.5316022791334606
30.78251,-90.75851,200570,0.0238624351706344
30.7932,-88.2085,4360,0.000518722726948028
30.793919,-88.204914,12000,0.0014276772301321872
30.796962,-91.919893,117070,0.013928181110964596
30.79796,-96.27369,18162,0.002160789487805065
30.80147,-96.28436,18000,0.002141515845198281
30.81167,-94.76787,155340,0.018481281744061162
30.83705,-95.17334,4248,0.0005053977394667943
30.83709,-95.17331,34140,0.004061741719726073
30.84377614,-95.49514204,564075,0.06710975279890113
30.8568,-96.45806,1800,0.0002141515845198281
30.878502,-96.542335,2112500,0.25133067905452044
30.909265,-90.871663,25265,0.003005855434940809
30.90931,-90.87143,29320,0.0034882913656229778
30.90944,-90.87166,2750,0.00032717603190529296
30.92696,-94.55099,270046,0.03212821044068972
30.92773,-94.54854,37089,0.004412593399031058
30.92979,-90.82982,4200000,0.49968703054626556
30.93182,-94.53129,3634605,0.4324202332520499
30.94037,-94.40322,5011,0.0005961742166826992
30.94062,-94.40307,45029,0.005357239832968522
30.942414,-101.357894,7300,0.000868503648330414
30.958681,-87.179142,177352,0.02110011767653364
31.01183,-102.01582,19400,0.002308078188713703
31.06576,-103.17361,1525,0.00018143398132929882
31.1158,-102.2931,13251,0.0015765125813734678
31.12252,-97.19946,10,1.189731025110156e-06
31.13193,-102.1906,49916,0.005938661384939855
31.13244,-102.19101,10900,0.00129680681737007
31.13284,-101.18974,17485,0.002080244697405108
31.13488,-102.188698,22005,0.002618003120754898
31.13575,-102.18757,44000,0.005234816510484687
31.136282,-102.189062,8400,0.0009993740610925311
31.13665,-102.19186,10400,0.0012373202661145623
31.136868,-102.192539,43080,0.005125361256174552
31.136905,-102.19236,35050,0.004170007243011097
31.137224,-102.19236,13144,0.0015637824594047893
31.13735,-102.19177,43349,0.005157365020750015
31.15279,-97.37467,181,2.1534131554493825e-05
31.155589,-95.807206,1,1.1897310251101561e-07
31.15885,-94.67583,5026,0.0005979588132203644
31.15903,-94.67588,3450,0.00041045720366300386
31.1591,-94.6759,19434,0.0023121232741990776
31.15918,-94.6758,127056,0.015116246512639599
31.1611,-94.6751,9344,0.0011116846698629298
31.166,-90.7764,0,0.0
31.169097,-90.775614,7000,0.0008328117175771092
31.19309,-102.98994,8925,0.0010618349399108143
31.1931,-102.9898,600,7.138386150660935e-05
31.215,-97.4765,45834,0.005453013180489889
31.219899,-103.333574,3571,0.00042485294906683676
31.36115,-101.51412,16000,0.0019035696401762496
31.362222,-101.7825,17500,0.002082029293942773
31.41808,-87.40189,10500,0.001249217576365664
31.42565,-102.32753,29250,0.003479963248447207
31.427166,-102.37033,2110,0.00025103324629824293
31.42962,-102.380665,11375,0.0013533190410628026
31.43275,-102.438656,32328,0.0038461624579761125
31.432815,-102.43871,3265,0.00038844717969846595
31.43284,-102.43828,8250,0.0009815280957158788
31.434268,-102.440189,11044,0.0013139389441316565
31.434858,-102.675917,36895,0.004389512617143921
31.436508,-94.759262,150,1.784596537665234e-05
31.4396,-98.14535,47198,0.0056152924923149146
31.47285,-102.89311,57600,0.006852850704634499
31.49797,-104.14246,2605,0.0003099249320411957
31.504092,-93.416858,51480,0.0061247353172670825
31.50653,-95.44006,215,2.5579217039868357e-05
31.50897,-104.35466,2556,0.00030409525001815586
31.525701,-91.768142,20160,0.002398497746622075
31.52811,-103.56208,10300,0.0012254229558634607
31.531786,-96.185508,5700,0.000678146684312789
31.54706,-97.03784,1301135,0.1548000677356703
31.54937,-101.363,15280,0.0018179090063683186
31.553051,-104.11549,1892,0.00022509710995084154
31.55556,-90.3954,2,2.3794620502203123e-07
31.58929,-95.47697,173,2.05823467344057e-05
31.6256,-98.8071,7288,0.0008670759711002818
31.62733,-89.54218,9365,0.001114183105015661
31.63251,-89.52266,2800,0.0003331246870308437
31.63511,-89.519143,3068,0.0003650094785037959
31.635562,-89.517286,195095,0.02321105743438659
31.636831,-89.523521,18140,0.002158172079549823
31.647774,-89.528868,45000,0.005353789612995702
31.648653,-90.594702,1959225,0.23309507676714455
31.64875,-89.51924,26792,0.0031875273624751305
31.651352,-101.757395,5500,0.0006543520638105859
31.651389,-101.757222,34310,0.004081967147152946
31.655975,-102.24834,47000,0.005591735818017734
31.65608,-94.84362,2536,0.00030171578796793556
31.656494,-102.24815,27000,0.0032122737677974214
31.66159,-102.20698,13450,0.0016001882287731597
31.6777,-103.7683,15160,0.0018036322340669966
31.68154,-102.07528,117395,0.013966847369280676
31.70798,-105.40839,41874,0.0049818796945462675
31.718902,-102.21213,40500,0.0048184106516961315
31.7316,-102.988,1500,0.0001784596537665234
31.76285,-102.34579,19781,0.0023534069407703997
31.76762,-103.17699,46658,0.005551047016958966
31.76885,-103.17565,1600,0.00019035696401762496
31.769437,-103.177333,42950,0.005109894752848121
31.76976,-103.1764,62603,0.00744807313649711
31.771673,-103.178171,23160,0.0027554170541551214
31.77339,-96.40109,19000,0.0022604889477092966
31.77393,-96.40047,24598,0.002926500375565962
31.7765,-96.3957,1825,0.0002171259120826035
31.77654,-96.3958,49,5.829682023039765e-06
31.776632,-96.39607,0,0.0
31.7767,-98.39635,27540,0.0032765192431533697
31.7768,-96.3957,3437,0.0004089105533303606
31.77691,-96.39599,732792,0.08718253773525216
31.78341,-103.46442,227500,0.02706638082125605
31.784903,-102.17472,1100,0.00013087041276211718
31.78542,-102.55676,4950,0.0005889168574295272
31.788398,-89.332383,2855,0.0003396682076689496
31.790487,-103.132559,4350,0.0005175329959229178
31.79133,-103.1334,44400,0.005282405751489093
31.7918,-103.13161,7450,0.0008863496137070663
31.79747,-94.14222,7230,0.000860175531154643
31.79952,-103.80908,381640,0.04540489484230399
31.80071,-103.79157,550808,0.06553133664788749
31.80148,-103.79509,174792,0.020795546534105442
31.8015,-103.79673,148568,0.017675595893856567
31.8029,-103.81378,4009,0.0004769631679666616
31.8063,-103.81461,15908,0.0018926241147452364
31.81685,-106.20994,13988,0.0016641957579240862
31.81845,-102.33304,14060,0.0016727618213048794
31.819742,-88.903921,14204,0.0016898939480664656
31.8198,-88.9038,2359,0.0002806575488234858
31.820486,-106.210326,57315,0.006818943370418859
31.821045,-106.209621,583099,0.06937309710107069
31.821442,-94.469056,178282,0.021210762661868887
31.83244,-104.24799,3369,0.00040082038235961156
31.84825,-96.53672,30030,0.0035727622684057986
31.852417,-104.557182,18,2.141515845198281e-06
31.8526,-104.5573,11083,0.001318578895129586
31.85330114,-104.53896522,247985,0.029503544826194206
31.85557,-102.67191,40500,0.0048184106516961315
31.870006,-89.678549,1830055,0.21772732111579665
31.8768505,-102.4564661,8540,0.0010160302954440733
31.88918,-96.63953,525982,0.06257771040494901
31.89631,-102.56548,43400,0.005163432648978078
31.899645,-102.638756,38510,0.0045816541776992105
31.899768,-102.638984,2520,0.00029981221832775935
31.91401,-100.86996,47000,0.005591735818017734
31.925091,-104.01825,50061,0.005955912484803952
31.93103,-89.51142,157221,0.018705070149884383
31.931914,-102.580805,20850,0.0024805891873546752
31.93856,-102.22691,1025000,0.121947430073791
31.944422,-101.922341,6150,0.000731684580442746
31.948696,-102.602889,5140,0.0006115217469066203
31.95023,-102.604223,2010,0.00023913593604714138
31.950527,-102.603994,15050,0.0017905451927907848
31.9525,-101.826667,20800,0.0024746405322291247
31.9587,-100.54374,89622,0.01066260739324224
31.960602,-102.617793,41500,0.004937383754207147
31.96551,-89.24499,5201153,0.6187973090444764
31.968284,-102.07291,3041250,0.36182694801162624
31.97435,-89.58269,50,5.94865512555078e-06
31.9810444,-97.2807222,17149,0.0020402697349614068
31.98743,-102.63968,304262,0.03619899411620663
32.000452,-102.26999,34950,0.004158109932759995
32.004805,-102.005505,52320,0.006224672723376336
32.0079,-102.2379,2850,0.0003390733421563945
32.00836,-102.0054,56930,0.0067731387259521185
32.008424,-102.013542,507278,0.06035243749558298
32.010188,-102.3365,4350,0.0005175329959229178
32.011423,-102.012891,376902,0.044841200282606804
32.01202,-102.01668,163100,0.019404513019546644
32.0126,-102.02798,8600,0.0010231686815947343
32.01425,-102.00725,45272,0.005386150296878699
32.01426,-102.02737,10200,0.0012135256456123592
32.01435,-102.01776,1800,0.0002141515845198281
32.01493,-102.02951,40750,0.004848153927323886
32.016023,-102.015705,225,2.676894806497851e-05
32.017047,-102.026175,9450,0.0011242958187290975
32.017924,-102.026822,47300,0.005627427748771038
32.01798,-102.026495,7900,0.0009398875098370233
32.018203,-102.025425,2730,0.0003247965698550726
32.01921,-102.013363,7240,0.000861365262179753
32.019332,-102.016355,820,9.75579440590328e-05
32.019351,-102.01641,1400,0.00016656234351542185
32.02031,-102.01803,26250,0.0031230439409141598
32.020434,-102.014998,720,8.566063380793123e-05
32.02064,-102.01648,4170,0.0004961178374709351
32.021211,-102.012516,15851,0.0018858426479021083
32.021534,-102.046952,15025,0.0017875708652280093
32.021937,-102.016177,75117,0.00893690254131996
32.023108,-102.012261,269340,0.03204421543031694
32.02343,-102.01767,600,7.138386150660935e-05
32.02363,-102.012028,32320,0.003845210673156025
32.02363,-102.01169,70000,0.008328117175771092
32.023877,-102.017721,15500,0.001844083088920742
32.02424,-102.013347,72765,0.00865707780421405
32.02821,-89.10162,142470,0.016950097914744392
32.02879,-89.10231,121111,0.014408951418211613
32.04704,-94.10641,378368,0.04501561485088795
32.062707,-103.881937,109519,0.013029815213903917
32.063649,-104.1339,188000,0.022366943272070935
32.06374,-97.81895,36590,0.004353225820878061
32.06417,96.86614,7235,0.000860770396667198
32.06432,-96.86338,183450,0.02182561565564581
32.06456,-96.86533,2065,0.0002456794566852472
32.06704,-96.4719,35294,0.004199036680023785
32.06784,-96.47049,2017,0.00023996874776471846
32.06839,-96.47081,443330,0.05274434553620854
32.06839,-96.4708,9499,0.0011301255007521373
32.06854,-96.47929,1114,0.00013253603619727138
32.06899,-96.47586,773395,0.09201320261650692
32.07056,-96.4742,42451,0.005050527174695124
32.07073,-96.47442,47020,0.005594115280067953
32.0711,-96.47409,2411229,0.2868713949945337
32.07175,-96.47357,35022,0.004166675996140789
32.07254,-101.856855,48400,0.005758298161533155
32.07267,-98.46948,765,9.101442342092693e-05
32.0729,-96.4767,11591,0.001379017231205182
32.072932,-96.467214,2950,0.000350970652407496
32.0757,-103.67049,362100,0.04308016041923875
32.079424,-103.178079,7025,0.0008357860451398846
32.08014,-103.17604,2460,0.0002926738321770984
32.080668,-103.178983,165031,0.019634250080495415
32.08076,-103.17807,130500,0.015525989877687536
32.080874,-103.176847,194750,0.023170011714020288
32.08145,-96.41445,25046,0.0029798003254908967
32.081519,-103.180924,5600,0.0006662493740616874
32.08164,-103.18105,44470,0.005290733868664864
32.081667,-103.1811111,44800,0.005329994992493499
32.08342,-96.4072,41676,0.004958323020249086
32.088227,-102.137422,5650,0.0006721980291872382
32.088721,-102.137958,2200,0.00026174082552423436
32.089083,-102.138981,1050,0.0001249217576365664
32.090307,-101.8809,1108,0.0001318221975822053
32.10503,-101.46052,1200,0.0001427677230132187
32.1057904,-101.2216288,264000,0.03140889906290812
32.108042,-96.94382,4588099,0.5458603726576883
32.113857,-101.255144,7000,0.0008328117175771092
32.11457,-94.96274,500,5.94865512555078e-05
32.1147,-94.9633,10904,0.0012972827097801143
32.11581,-102.29321,600,7.138386150660935e-05
32.15284,-97.37462,187275,0.022280687772750447
32.1532,-97.3751,22507,0.002677727618215428
32.15603,-102.16955,97900,0.011647466735828428
32.16315,-97.00595,29110,0.003463307014095664
32.18726,-94.25998,75,8.92298268832617e-06
32.209977,-94.955487,11024,0.001311559482081436
32.210556,-101.978889,13900,0.0016537261249031168
32.21265,-101.54602,19800,0.002355667429718109
32.22471,-101.4044,26860,0.0031956175334458795
32.23587,-91.62582,17200,0.0020463373631894686
32.251168,-101.305851,1501020,0.17858100633108465
32.26812,-101.40486,4065,0.0004836256617072784
32.285819,-101.168947,55003,0.006543877557413392
32.28594,-94.500617,10035,0.0011938950836980417
32.28877,-94.50289,21700,0.002581716324489039
32.28981,-95.38024,266257,0.03167742135527548
32.29488,-97.13418,697,8.292425245017788e-05
32.3006,-102.54292,2600,0.0003093300665286406
32.303575,-102.548583,140030,0.016659803544617515
32.3288,-102.8112,38940,0.004632812611778948
32.34464,-94.8804,1414,0.00016822796695057607
32.359487,-105.337417,590596,0.07026503845059577
32.36876,-99.65356,20336,0.0024194370126640135
32.368825,-102.143282,2635,0.0003134941251165261
32.38719,-99.71718,40516,0.004820314221336308
32.39482,-99.75808,4650,0.0005532249266762226
32.40169,-97.593745,770,9.160928893348202e-05
32.407275,-102.884611,21000,0.002498435152731328
32.412292,-99.875123,6200,0.0007376332355682968
32.429722,-100.445277,140953,0.01676961571823518
32.43048,-100.05672,134289,0.015976778963101776
32.431944,-101.44,75353,0.00896498019351256
32.44166,-94.81077,206471,0.024564495448551906
32.45279,-100.35862,2160440,0.25703424958889853
32.46539,-103.57639,27400,0.0032598630088018273
32.465709,-103.57379,6030,0.0007174078081414241
32.47042,-102.46394,823,9.791486336656585e-05
32.473589,-94.718594,1132000,0.13467755204246967
32.47413,-94.7185,5086,0.0006050971993710254
32.475,-101.663676,95252,0.011332425960379257
32.47599,-94.71869,116350,0.013842520477156667
32.47696,-102.633799,60747,0.007227259058236665
32.47831,-94.86801,43361,0.005158792697980148
32.47831,-94.868,3982,0.00047375089419886415
32.4785,-94.8679,93513,0.011125531735112602
32.48128,-94.83778,2708,0.0003221791615998302
32.4813,-102.8589,1025,0.000121947430073791
32.4813,-94.8373,2909,0.0003460927552045444
32.481377,-94.83639,46180,0.0054941778739587
32.4819,-94.8351,4520,0.0005377584233497905
32.48191,-94.83511,6868,0.0008171072680456551
32.48248,-94.8391,5039,0.0005995054635530076
32.48252,-94.84004,41885,0.0049831883986738885
32.483,-94.8388,18428,0.0021924363330729957
32.483217,-94.831033,4850,0.0005770195471784257
32.48325,-94.83034,16018,0.001905711156021448
32.4836,-94.8305,4501,0.0005354979344020812
32.49781,-98.63609,1600,0.00019035696401762496
32.49783,-98.63633,1209,0.00014383848093581786
32.49804,-98.63654,32910,0.003915404803637524
32.4982,-98.6362,15719,0.0018701381983706542
32.49829,-98.63621,22321,0.0026555986211483796
32.50059,-94.84779,47741,0.0056798948869783965
32.5007778,-88.56550277,150142,0.017862859557208906
32.511567,-94.850293,19550,0.002325924154090355
32.51846,-94.84417,2034,0.00024199129050740575
32.519797,-94.870959,7000,0.0008328117175771092
32.524731,-103.18819,5525,0.0006573263913733612
32.52944,-100.83055,6000,0.0007138386150660936
32.529914,-100.830396,257650,0.030653419861963172
32.53021,-100.83544,23600,0.002807765219259968
32.53024,-100.83563,33976,0.004042230130914266
32.53048,-100.83604,800,9.517848200881248e-05
32.53091,-100.83715,9965,0.0011855669665222705
32.53151,-100.85003,5515,0.0006561366603482511
32.53193,-100.83051,11280,0.0013420165963242562
32.53198,-100.83048,11607,0.0013809208008453582
32.531983,-100.841964,1275,0.0001516907057015449
32.532,-100.83054,3600,0.0004283031690396562
32.532127,-100.842157,21500,0.0025579217039868353
32.532145,-88.574787,1118000,0.13301192860731545
32.53242,-100.82925,1207,0.00014360053473079585
32.5327,-100.8309,28133,0.0033470702929424023
32.53275,-100.82947,22412,0.0026664251734768818
32.533014,-103.545923,150536,0.017909734959598245
32.533257,-100.844335,22925,0.0027274583750650327
32.53403,-94.84332,49508,0.00589012035911536
32.5343,-97.0456,216515,0.025759461290172547
32.53707,-103.52274,3560,0.00042354424493921554
32.5374,-100.8358,32257,0.0038377153676978303
32.5375,-100.8377,1780,0.00021177212246960777
32.540604,-95.701173,250000,0.0297432756277539
32.5409,-94.8693,126058,0.014997511356333607
32.54213,-103.17194,49150,0.005847527988416417
32.54426,-102.67448,360898,0.04293715475002051
32.54948,-98.71181,734668,0.08740573127556282
32.55991,-94.08086,10125,0.0012046026629240329
32.56184,-98.350678,70000,0.008328117175771092
32.56273,-98.7191,163973,0.019508376538038764
32.56757,-100.96222,15090,0.0017953041168912256
32.577172,-85.370262,5290,0.0006293677122832725
32.599125,-100.76886,49312,0.005866801631023201
32.603333,-98.114722,149975,0.017842991049089565
32.6075,-98.1,29150,0.0034680659381961048
32.61009,-94.22141,10984,0.0013068005579809955
32.61094,-98.7683,117898,0.014026690839843717
32.61263,-101.0593,204164,0.02429002450105899
32.63239,-99.80477,3612,0.00042973084626978837
32.650231,-103.138898,12000,0.0014276772301321872
32.650336,-103.139479,68000,0.008090170970749062
32.650552,-103.1392,515800,0.061366326275181855
32.650565,-103.14003,7300,0.000868503648330414
32.650659,-103.139764,1515,0.00018024425030418865
32.65151,-103.138489,9045,0.0010761117122121363
32.652,-103.1393,1160,0.0001380087989127781
32.652052,-103.13993,1820,0.00021653104657004839
32.652787,-93.981854,11702787,1.3923168774155807
32.655,-103.1375,7400,0.0008804009585815154
32.665279,-101.057856,11079,0.001318103002719542
32.70141,-98.84219,115462,0.013736872362126885
32.70276,-117.15622,300000,0.03569193075330468
32.70298,-92.54888,15020,0.0017869759997154546
32.70464,-88.18612,67318,0.008009031314836549
32.71141,-99.81866,18865,0.0022444275788703096
32.71949,-104.181559,20083,0.0023893368177287265
32.7261111,-103.2997222,2000,0.0002379462050220312
32.7478,-98.9129,237,2.8196625295110696e-05
32.75619,-102.71984,103668,0.012333703591111965
32.756261,-102.719861,29428,0.0035011404606941675
32.75732,-102.90678,45000,0.005353789612995702
32.757835,-100.960956,1602,0.000190594910222647
32.75828,-100.96146,1697,0.00020189735496119348
32.76118,-100.94666,110000,0.013087041276211716
32.772073,-96.323668,2050,0.000243894860147582
32.775858,-102.960055,100050,0.01190325890622711
32.775943,-102.959437,1050,0.0001249217576365664
32.77597,-102.95923,1770,0.00021058239144449765
32.77698,-102.95071,43,5.115843407973671e-06
32.777568,-102.950783,108832,0.012948080692478851
32.779328,-102.950633,3245,0.00038606771764824565
32.78111,-88.04631,20130,0.002394928553546744
32.782062,-103.960134,26050,0.0030992493204119566
32.782428,-103.960045,50140,0.005965311359902322
32.78448,-102.77773,5001,0.000594984485657589
32.794161,-101.019901,60000,0.007138386150660937
32.8076,-104.4469,10150,0.0012075769904868086
32.813,-104.061182,16900,0.002010645432436164
32.81384,-100.93662,149677,0.017807537064541284
32.83256,-95.48887,30200,0.003592987695832671
32.833,-90.845,401000,0.04770821410691726
32.842833,-90.905417,64100,0.0076261758709561004
32.847106,-104.390717,16850,0.002004696777310613
32.84745,-104.38975,2837,0.0003375266918237513
32.848,-104.39,1200,0.0001427677230132187
32.86057,-100.93178,7515,0.0008940828653702823
32.8618,-102.91921,13120,0.0015609271049445248
32.862785,-102.920159,156600,0.018631187853225043
32.86467,-102.914893,150441,0.0178984325148597
32.874236,-103.3011341,2400,0.0002855354460264374
32.874247,-103.300039,22582,0.0026866506009037543
32.87476,-91.05339,192739,0.02293075680487064
32.87718,-91.05218,3500,0.0004164058587885546
32.89621,-102.56563622,1750,0.0002082029293942773
32.907579,-94.715498,8398,0.000999136114887509
32.933,-92.55922,152079,0.018093310456772742
32.9392,-97.2963,13521,0.0016086353190514421
32.9491,-93.1679,3992,0.00047494062522397435
32.960694,-102.617915,4050,0.00048184106516961325
32.9689722,-102.769167,23288,0.0027706456112765315
32.97035,-92.93675,3341545,0.39755397583017166
32.97722,-87.65444,13250,0.0015763936082709568
32.989666,-102.7692504,62457,0.007430703063530502
32.99344,-102.78992,46100,0.00548466002575782
32.99376,-102.790301,39695,0.004722637304174764
32.9942,-102.79009,2275,0.0002706638082125605
33.007092,-102.97538,800,9.517848200881248e-05
33.007445,-102.975571,3005,0.0003575141730456019
33.03138,-102.82777,2912,0.00034644967451207746
33.03138,-102.82027,2911,0.00034633070140956644
33.034328,-96.202772,95534,0.011365976375287365
33.03568558,-96.20079871,24170,0.0028755798876912474
33.05193,-103.9874,10993,0.0013078713159035947
33.05365,-103.59627,13000,0.001546650332643203
33.057483,-98.67571,50080,0.005958172973751661
33.07358,-98.58654,23575,0.0028047908916971932
33.098846,-102.768494,451950,0.0537698936798535
33.138683,-98.122177,95800,0.011397623220555295
33.139575,-98.121511,924,0.00010993114672017842
33.139747,-98.1214,338000,0.040212908648723275
33.155227,-98.103002,8880,0.0010564811502978186
33.17535,-102.23929,7475,0.0008893239412698416
33.179721,-96.302081,1368,0.00016275520423506934
33.20242,-92.65195,42532,0.005060163995998516
33.204379,-87.006137,0,0.0
33.22053,-99.87124,4185,0.0004979024340086004
33.22973,-96.06001,764525,0.0909579111972342
33.236374,-86.916634,66234072,7.880073037777989
33.24043,-93.1468,3384814,0.4027018230027208
33.24455,-102.26934,2991,0.0003558485496104477
33.247889,-98.792389,235000,0.02795867909008867
33.251978,-92.640564,22200,0.0026412028757445464
33.25417,-92.61944,10500,0.001249217576365664
33.26013184,-92.63136292,1535,0.00018262371235440894
33.28139,-86.75917,725300,0.08629119125123962
33.28207,-86.803177,24300,0.002891046391017679
33.28411,-86.80266,72010,0.008567253111818234
33.286639,-86.74691,2864000,0.3407389655915487
33.287449,-86.83171,328000,0.03902317762361312
33.289744,-86.833862,55570,0.006611335306537137
33.29701,-97.956493,1121000,0.1333688479148485
33.307077,-97.847271,1360430,0.16185457784906096
33.31354,-97.86774,65100,0.007745148973467116
33.31601,-96.19278,132000,0.01570444953145406
33.33278,-98.72257,10600,0.0012611148866167653
33.34157,-97.6054,44884,0.005339988733104425
33.34219,-92.70125,51400,0.006115217469066203
33.347755,-98.726775,26030,0.003096869858361736
33.38649,-100.01332,418,4.973075684960453e-05
33.404778,-102.751036,610,7.257359253171952e-05
33.407,-102.448,200,2.379462050220312e-05
33.40752,-102.44847,11900,0.0014157799198810858
33.41305,-102.44337,64130,0.007629745064031431
33.4166975,-98.74844135,28155,0.0033496877011976443
33.4188,-99.3837,40500,0.0048184106516961315
33.42163,-86.28629,10040,0.0011944899492105966
33.424148,-98.750598,13350,0.0015882909185220583
33.45494,-96.35925,125355,0.01491387326526836
33.45542,-84.40389,35440,0.004216406752990393
33.4604,-118.12035,45400,0.0054013788540001086
33.4614,-118.12135,7900,0.0009398875098370233
33.5124,-118.2036,4000,0.0004758924100440624
33.5352,-118.0842,36100,0.004294929000647664
33.53866,-82.53516,524275,0.062374623318962714
33.538716,-103.987485,0,0.0
33.54657,-96.36906,250358,0.029785867998452845
33.56399,-97.87105,66500,0.007911711316982538
33.569382,-98.716749,50931,0.006059419083988536
33.573889,-97.873056,4625,0.0005502505991134472
33.58266,-96.64881,29650,0.0035275524894516127
33.5890316,-102.4290155,66000,0.00785222476572703
33.59202,-96.38146,256891,0.03056311927715731
33.59667,-81.95333,26885,0.0031985918610086543
33.59872,-85.82542,833200,0.0991283890121782
33.598881,-85.825495,5935,0.0007061053634028776
33.616375,-85.778931,6528,0.00077665641319191
33.619833,-82.127,927,0.00011028806602771147
33.655692,-98.624766,258510,0.030755736730122645
33.6594,-85.4649,947200,0.11269132269843397
33.6809,-81.8849,3866,0.00045995001430758635
33.68092,-97.075241,4605,0.0005478711370632269
33.6938,-118.0064056,911000,0.10838449638753522
33.698451,-85.13932,9800,0.001165936404607953
33.7161833,-84.9190558,521000,0.06198498640823913
33.719236,-96.889483,500,5.94865512555078e-05
33.734846,-118.272297,64560,0.007680903498111168
33.735001,-118.27167,18375,0.002186130758639912
33.736385,-118.271949,10450,0.001243268921240113
33.756403,-118.205749,26000,0.003093300665286406
33.758661,-118.203322,10120,0.001204007797411478
33.76233,-118.10183,4300,0.0005115843407973671
33.764,-118.228,25050,0.002980276217900941
33.764961,-118.209047,4015,0.00047767700658172765
33.767016,-96.89285,2000,0.0002379462050220312
33.769722,-118.208889,365600,0.0434965662780273
33.7697415,-118.2093535,137600,0.01637069890551575
33.771038,-118.225012,15500,0.001844083088920742
33.77596,-118.213997,6700,0.0007971197868238046
33.77754,-118.210091,500000,0.0594865512555078
33.78114,-118.22177,4600,0.0005472762715506718
33.787393,-102.520163,19400,0.002308078188713703
33.787864,-118.269456,400900,0.04769631679666616
33.795549,-98.651289,154337,0.018361951722242614
33.7963,-118.2347,8530,0.001014840564418963
33.7966,-118.2347,290,3.450219972819452e-05
33.8000022,-118.233913,93318,0.011102331980122955
33.800211,-118.255721,66092,0.007863170291158043
33.80197,-118.23844,15000,0.0017845965376652342
33.802717,-118.249779,128200,0.015252351741912201
33.80313,-118.252843,382524,0.045510067064923734
33.803335,-118.254678,281200,0.03345523642609759
33.804707,-118.222597,294872,0.035081836683628194
33.805501,-98.571215,18505,0.0022015972619663436
33.806106,-118.158872,285500,0.03396682076689496
33.806255,-118.229308,2907080,0.3458643268477233
33.806372,-98.562914,50200,0.005972449746052984
33.806917,-118.227056,200000,0.023794620502203122
33.80808,-98.54305,46260,0.0055036957221595816
33.80933,-118.25413,4575000,0.5443019439878964
33.811699,-118.180656,765000,0.09101442342092694
33.81583,-118.29701,196640,0.023394870877766108
33.826786,-98.638556,825,9.815280957158787e-05
33.828281,-98.638347,316754,0.03768520611277423
33.83017,-96.445621,60025,0.007141360478223713
33.83299,-98.27806,931750,0.11085318826463879
33.83799,-98.27639,476550,0.05669663200162449
33.841119,-118.246558,54000,0.006424547535594843
33.84494,-118.232432,16012,0.0019049973174063818
33.846624,-118.252704,250000,0.0297432756277539
33.84735,-118.31848,29100,0.003462117283070554
33.85545,-84.62936,18060,0.0021486542313489416
33.855711,-84.629237,33581,0.003995235755422415
33.85596,-84.62949,27170,0.003232499195224294
33.85602,-84.62397,19137,0.0022767882627533057
33.85623,-84.63053,63088,0.007505775091214953
33.85651,-84.62941,28880,0.003435943200518131
33.856638,-84.629407,171374,0.02038889646972279
33.857292,-84.629335,10040,0.0011944899492105966
33.86206,-118.22369,245000,0.029148410115198822
33.863,-118.164425,14040,0.0016703823592546592
33.863,-97.9533,199740,0.02376368749555026
33.8630556,-118.2166667,38060,0.004528116281569254
33.863186,-118.163396,2000,0.0002379462050220312
33.86329,-97.95336,49832,0.00592866764432893
33.863326,-118.216752,51500,0.006127114779317304
33.863333,-118.163889,860700,0.10240014933123112
33.86343,-118.16467,30000,0.0035691930753304684
33.86345,-97.953363,5190,0.000617470402032171
33.863481,-118.16312222,150000,0.01784596537665234
33.86357,-97.95564,45,5.353789612995702e-06
33.86379,-97.95413,2880,0.0003426425352317249
33.864289,-97.954067,2050,0.000243894860147582
33.86657,-117.838615,263660,0.03136844820805437
33.87367,-100.08678,37308,0.00443864850848097
33.885958,-92.352025,3026,0.0003600126081983332
33.902032,-118.313486,1180000,0.14038826096299842
33.90593,-118.42132,45000,0.005353789612995702
33.91269,-98.43935,2222,0.0002643582337794767
