Accident Latitude,Accident Longitude,Predicted Risk Score
32.63239,-99.80477,0.0004306155581268668
39.10878,-99.17953,0.020569692677070928
36.773902,-97.757636,0.00028566878135662365
44.817233,-108.501412,0.0007678900905417092
31.9587,-100.54374,0.01137031710301221
38.866606,-98.837622,0.00014312977308211328
30.158686,-93.339919,0.00131764848428816
30.0889,-94.6507,0.0027804058980045536
35.2256,-119.562467,0.0003809271600740601
34.521102,-96.623514,3.4491686493584634e-05
41.17974,-82.21559,2.3249670461187164
33.857292,-84.629335,0.0013146187615360265
65.31111,-148.279,0.004777523001967181
33.802717,-118.249779,0.01653216276763341
40.58888,-74.22233,0.03968772251495193
40.52243,-74.25384,0.004588470665503384
34.553462,-82.48791,0.13895375963486095
39.12851,-94.60418,0.0002922723018123097
32.02879,-89.10231,0.011787124110246208
38.78778,-89.08389,0.0005252062182124251
41.56563,-93.526816,0.0006881277912786934
30.011111,-90.838889,0.0005620190757484585
40.29213,-79.5866,0.00011494767885814809
33.20242,-92.65195,0.005583668919539785
44.642128,-90.957761,0.03498741763592662
32.84745,-104.38975,0.0003949076065045885
42.854803,-106.41171,0.016972318682680322
39.136219,-94.601051,0.022728475667259534
31.15279,-97.37467,4.746588811686053e-05
42.9517,-87.8962,0.9647996280230923
29.84722,-94.90222,0.0001977666647286943
31.47285,-102.89311,0.006978858163682652
29.97501,-94.05586,0.005067359001731385
41.6076,-87.4667,0.0035016437235354807
35.951559,-96.75914,0.002302418411452435
33.764,-118.228,0.0034663023026847957
40.696043,-84.126666,0.012334167410483614
32.51846,-94.84417,0.00028044478015946397
37.761233,-97.307172,0.0015413749936926042
30.01612,-90.865628,0.00043510029944525934
34.94212,-98.16142,0.009972156121252391
44.73486,-93.19663,0.3145416150426884
27.83146,-97.51851,0.002028218225116878
30.239319,-93.268658,0.1093037733702458
45.65804642,-108.75964879,9.76148138576782e-05
30.26630836,-95.35229159,0.12035832799259238
44.05727,-84.108636,0.039618021048160944
40.57729,-74.25051,0.007854373267982483
42.53889,-88.63417,0.005977310085393816
40.52243,-74.25384,0.0012924695149672488
39.27126,-76.56328,3.1553521164672495e-05
41.49806,-87.51722,0.008301172487382403
32.1532,-97.3751,0.002855564520283944
44.87601,-92.99642,0.0017332265604699459
44.759651,-93.035311,0.0004329414869858359
45.526048,-98.515008,0.03453170208756242
41.50667,-87.45333,0.015926026849648254
47.098889,-104.759167,6.0351915312245165e-05
46.24913,-106.81986,0.02951116846785833
34.89185,-97.4453,0.0005003469648787157
27.8215,-97.395,0.12538880038825448
32.53242,-100.82925,0.00020285754112797188
29.95115,-93.5722,0.005752507051036823
30.0889,-94.6502,0.001836526498185546
32.3288,-102.8112,0.004961823759556093
41.49188,-87.91791,0.21108783565700787
29.3736,-89.5514,0.05443073490796661
33.864289,-97.954067,0.00027699936757822474
29.787,-94.4015,0.0022270864624059283
32.01435,-102.01776,0.00018531115234471815
29.759006,-96.147803,0.0032051394991756124
41.36417,-96.05833,8.502853537139462e-05
36.12128,-95.99397,0.0001474075239632923
40.894805,-85.440504,4.589256225818768e-05
29.72941,-95.22026,0.0010655978502880517
40.590763,-74.219353,0.00034237887525693584
40.523327,-74.256013,0.0199121029051779
30.5187,-91.4012,5.418254757952638e-05
45.010556,-108.913889,0.00047970455136531946
40.52243,-74.25384,0.0032354740252241213
29.274667,-89.952333,0.4941744709495619
29.911676,-94.007095,0.0046127312556105025
33.007092,-102.97538,0.00011058192583499788
47.378551,-94.666629,0.005168605458094387
38.82204498,-90.07891101,0.014251974008666995
45.894167,-95.389444,0.005474860459520455
41.95138,-88.27772,0.11936881129362654
47.6895,-95.4097,0.012547832543366758
37.800717,-96.88095,0.07937215925528747
31.77654,-96.3958,3.582072398548414e-05
38.82855,-90.08931,0.0008163963614168914
38.79106,-89.08415,0.01612301101934455
41.148878,-103.682297,0.02474430284915247
31.821442,-94.469056,0.02387374837742575
33.795549,-98.651289,0.008610067785832218
48.455641,-122.390712,0.00106367624903297
48.455641,-122.390712,0.0010114448496043708
30.8568,-96.45806,0.00024050899545948837
33.03138,-102.82027,0.00035654419366967853
41.658008,-88.041942,0.004704822752687104
29.974993,-94.05586,0.0011285167599119918
32.01426,-102.02737,0.0014332923740154068
40.711686,-84.132645,0.11958262818119228
33.03138,-102.82777,0.00035669954317860266
39.72708,-92.04994,0.0633246759345572
40.52243,-74.25384,0.04464508066508753
47.68889,-95.41222,0.0013621811718535304
30.1408,-94.3989,0.0030809561870633294
35.953247,-96.758858,0.22439643176887075
33.80197,-118.23844,0.0019183441410110227
35.34866,-98.09101,6.605733159096287e-05
32.02821,-89.10162,0.0018603319752006527
30.010536,-90.861846,0.010057161272319471
30.492551,-91.187577,6.219878983040386e-05
45.05919,-93.19544,0.00033121641019074564
40.647936,-88.340732,0.0067966667020020344
32.862785,-102.920159,0.02062057952128267
35.9382,-96.74755,0.0013124306192347222
37.78977,-96.90047,0.0004223937398353953
27.83125,-97.51745,0.0012058078414522474
29.06023333,-95.35065556,0.005129948904465085
40.352903,-74.125619,0.02897148806544166
35.04474,-119.19115,0.0007423211046498489
29.52107,-93.5745,0.0028362303592338015
34.972892,-120.444417,0.05474960960730359
70.15120454,-147.09653571,0.00034822476506574893
41.62672,-87.433952,0.0035968630234157668
39.03543,-84.69089,0.0013576411464229928
29.145153,-95.67591,0.0020370676186240353
40.608511,-74.239999,0.0005762691214496944
34.244372,-97.948581,0.0012857247970167217
30.554483,-91.457458,1.1278512519148332
35.7688889,-97.6930556,0.0003614633919106285
29.419652,-95.308771,0.0042878752342533095
32.40169,-97.593745,0.00011090899266598804
30.793919,-88.204914,0.001534011019361271
37.579665,-97.085468,0.0008801822669119125
38.35257318,-91.32391233,0.003145844813377205
30.0064,-90.4013,0.0013018501151961651
34.32044,-100.24465,0.03378000715484304
40.588225,-74.222514,0.0010539182754273132
32.26812,-101.40486,0.0005716264215524527
35.92536,-96.74162,0.015308719298258174
46.902916,-103.295787,0.009929433564949164
39.5894,-92.38284,0.012085282728035359
28.949612,-95.430288,3.1553521164672495e-05
40.40966,-91.83585,0.005440491843620588
35.97916323,-96.00824525,0.003615141978332207
44.81602,-108.49913,0.0005092521081202059
41.395652,-87.97975,0.051836822526013994
32.0729,-96.4767,0.001307582482886596
29.71871,-95.17964,0.001008409125822749
40.352903,-74.125619,0.05734280651946271
31.790487,-103.132559,0.0004965471910632942
43.93146,-94.11098,0.009067081927472742
35.4672,-119.704,0.0007229087911977043
33.99271,-83.41999,0.005069942309592729
31.43275,-102.438656,0.0043274492841128024
35.737564,-97.379338,0.00159912058263966
46.68889,-92.05972,0.003997681585931202
35.943731,-96.754603,0.0009327566787360639
33.795549,-98.651289,0.010967457272596369
31.68154,-102.07528,0.014021981627976635
29.747769,-95.129993,3.1553521164672495e-05
37.8048,-96.91755,0.0012137055641376713
41.286642,-81.211906,0.1970286325257962
35.276957,-116.021774,0.0011503238365106437
34.00551,-118.14477,0.00213007725849772
31.7918,-103.13161,0.0009660077732440491
30.008992,-90.854975,0.007348117377352275
37.93455,-95.243912,0.12531667421026507
29.859222,-94.561908,3.9362015268233353e-05
28.949672,-95.431631,0.0004575395108404023
32.87718,-91.05218,0.00041162527888336463
33.17535,-102.23929,0.0009484821399539528
29.145494,-95.674314,0.0035314881674436164
28.950953,-95.432542,0.0006571243534256792
34.1897222,-97.3761111,0.00037966994545205276
37.7958,-96.72309,0.005572387212125345
40.514382,-75.532567,0.010800526872464666
29.997663,-94.076706,0.017137952159628773
29.952222,-96.861139,0.0007125258412868227
32.4813,-94.8373,0.0003617007284150285
37.721901,-97.147138,0.015943468451626273
39.08605,-102.46611,0.0001361790311183832
41.435852,-81.668922,0.008010216930575144
37.75877757,-92.67267003,0.004696553265419427
37.80389,-96.51428,0.0009158094018824282
33.247889,-98.792389,0.030024379185572603
29.81987246,-95.15331796,0.0022132964813203417
34.84251,-99.13711,0.038895062202617896
38.025394,-122.129423,0.019927260879556773
28.809202,-96.978674,0.001213886938661259
33.05365,-103.59627,0.0018012008938675882
32.0729,-96.4767,0.0002000414997299198
30.79796,-96.27369,0.002248099384114506
30.80147,-96.28436,0.002330231013480759
40.513554,-75.53238,0.04995899156033626
38.09496,-98.58163,0.0013065286794362483
30.1571,-93.0463,0.06732499791012099
43.297089,-88.130513,2.9147214088859665
30.90944,-90.87166,0.0003412540574441201
30.15683,-90.853719,0.0020019169554186932
32.779328,-102.950633,0.00038768671895658474
41.6872222,-107.9802778,0.0004926279222410537
29.8964,-94.0054,0.15284800691662104
40.52243,-74.25384,0.24784784863444703
40.6246,-74.19254,0.007958349562477464
28.9598,-95.31151,0.7937394588475545
35.95885,-96.75655,0.0036931673269655586
46.81973992,-95.14887905,0.004573836148545637
37.81841,-97.37093,0.00024480991132672005
29.51419,-93.5739,0.00460387621265772
29.97504,-94.05633,0.0006767689773292883
43.895611,-89.638236,0.6219212559848606
38.834923,-77.399801,0.001904684138038453
31.19309,-102.98994,0.0009824095755173903
37.070361,-89.63841,0.00212200703706143
30.1457,-94.4076,0.0006759637570961154
35.9361111,-96.7380556,0.002527648269428532
46.41428,-92.03609,0.004505403288515858
32.78111,-88.04631,0.0026491855577134293
29.3786,-95.1101,9.298061093786826e-05
27.826919,-97.198572,0.0112472664851594
44.069,-116.98,0.010230120888380123
30.16414,-94.43055,0.0014910896647147335
32.655,-103.1375,0.0010398528371372518
33.85596,-84.62949,0.003609108400337707
39.12889,-94.60709,0.0001358703204603993
39.8955,-75.25948,0.0062256025730201645
36.17115,-97.432256,0.0001309831787419938
32.28877,-94.50289,0.002942058787887871
29.764311,-94.982056,0.016525712888641672
38.851604,-90.087322,0.08623803310349631
27.8608333,-82.1983333,0.024523670169489416
43.8516667,-106.4083333,0.0007161800558373419
39.060075,-88.495556,0.014840850588535966
29.911491,-94.008985,0.06558948276475961
43.8516667,-106.4083333,0.001939321449654173
41.68140797,-87.82598113,0.7973315938744162
46.49535,-110.061642,5.0209940720385893e-05
37.495186,-96.813234,0.01011637869504748
29.97583,-94.05681,0.002659113751335337
35.059321,-119.064098,0.00032051419558535747
29.1049,-90.1919,0.0001546220127620257
29.955034,-94.24222,0.0070555157308375815
42.282925,-83.141045,0.0026925451897191503
32.01493,-102.02951,0.005215081104007641
42.94222,-93.90276,0.0049832797445283055
40.57704,-74.2498,0.0014490416868264825
35.1544444,-119.3388889,0.00027576608513453976
29.485,-89.4441666,0.061630775141385805
42.72143,-94.60402,0.005393147126649491
40.52243,-74.25384,0.009184157384455946
29.72536,-95.20334,0.174117525631788
40.608277,-74.221761,0.0013193048599550658
28.949889,-95.432381,0.014684583394973345
30.1150416,-90.9009944,0.0003324079206627696
37.6159,-99.1263,0.00016536431628106927
30.056,-91.1357,7.713307126102178e-05
32.1057904,-101.2216288,0.034260639937790466
29.34525,-94.935183,0.019891279115414467
31.13575,-102.18757,0.00560821137912004
30.145154,-94.405099,0.005004114975548288
33.33278,-98.72257,0.0013286882521906641
32.532,-100.83054,0.0004466892295081084
33.90593,-118.42132,0.006133091487217552
32.5327,-100.8309,0.0035674511310459208
29.79449,-95.28034,0.00027576608513453976
35.3599366,-119.6614872,0.003619085674012352
31.76885,-103.17565,0.00017747631518878347
33.8000022,-118.233913,0.012037925722335748
41.609953,-87.466475,0.0004476734532982554
39.323679,-87.900338,0.01066562111226437
29.348547,-94.939136,0.0002957581603891298
31.77393,-96.40047,0.0033177436565419603
32.089083,-102.138981,0.00013202825517276767
33.86206,-118.22369,0.032310149787836244
42.222753,-104.694064,0.0218647766356094
30.6688,-94.527,0.0010050782409476407
35.05097,-85.33488,0.1673247308907928
29.726669,-90.592643,0.042617454014646915
38.835046,-77.400392,0.011383732019993825
35.939625,-96.747821,0.025699291313364025
40.136819,-104.509592,0.00014925637401250189
29.96887,-89.25292,0.0013041241348373082
35.94109,-96.74697,0.002347117899504496
40.51608,-88.31929,0.010104031057341593
33.84494,-118.232432,0.0019556870458017055
30.006667,-90.856111,0.0034045583061556883
29.422222,-89.99,0.022655162357247446
40.401,-110.759,0.0043936795078450205
37.817,-121.587,0.002770042131300184
33.841119,-118.246558,0.007166683727542122
30.145154,-94.405099,0.010813026411305007
35.944728,-96.764824,0.012116125455861014
33.138683,-98.122177,0.01265637163872347
40.52243,-74.25384,0.000506998335242031
38.12745,-96.191081,0.0005353754301285524
45.89504,-95.39047,0.005751973767826829
41.644119,-87.892427,0.05467204241014922
28.60758,-97.81663,0.011399207803136309
42.11445,-104.564875,0.004139755746693612
32.23587,-91.62582,0.002195366825210283
35.94805,-96.74979,0.00044067580690780204
35.276957,-116.021774,0.0009599728978926143
28.618056,-92.069167,0.03065290039457391
40.608272,-74.208518,0.004997881742395799
41.73889472,-90.81978672,0.00889981329648402
36.64234919,-94.9731575,0.04782007732590248
33.902032,-118.313486,0.10458374174603666
41.684108,-91.570103,0.004374268401987958
47.634874,-117.669642,0.0003700477683575919
29.11242,-98.11987,0.007507676675521582
32.08014,-103.17604,0.00029148580686606145
30.28649,-94.50634,0.0016314522208580055
48.24275,-101.25444,0.30664984415726354
47.0988,-104.759017,7.912957143270388e-05
30.160197,-93.030086,0.002299933706596081
32.06432,-96.86338,0.025208619188078703
33.767016,-96.89285,0.0002447717073190389
29.951987,-93.887925,0.02303095683669261
43.2930556,-107.625,0.005149520932117892
41.55556,-87.88528,1.2711572056734588
34.20969,-97.54401,0.0017529882354117014
31.01183,-102.01582,0.0026787203409939196
40.621988,-97.549726,0.12463387557114579
41.68411,-91.5701,0.02073750906859906
42.225925,-104.686441,0.0019184956290072142
30.84377614,-95.49514204,0.06546581560697415
35.019374,-119.063134,0.018819119665222893
38.585632,-90.178975,0.0014974624341369453
39.15386,-94.62234,0.008130329578765012
36.0191,-96.7569,0.0002953238929638198
29.87283,-93.95767,0.016109952000730687
29.71816,-95.17971,0.04127534586078997
28.894955,-97.759029,0.005718484418638964
30.909265,-90.871663,0.0033469822180277812
32.113857,-101.255144,0.0010033834011509298
40.6084,-74.2222,0.00617971063497805
30.15735228,-93.04560277,0.07039587659956517
40.505602,-74.642893,0.014766493300660705
38.338614,-97.676694,0.0010570015399634048
29.712258,-95.880858,0.018055886772724794
29.9771376,-94.0563685,0.00024038079980786178
35.59243,-96.30796,0.020192496771866547
37.66279,-78.2375,0.002068866846204195
39.8458,-75.4222,0.0013144566216935693
40.97604,-96.4566,0.022107904261879877
37.05446,-96.18822,0.2121083550243289
30.049461,-94.069686,0.0033035023520702677
33.59202,-96.38146,0.03377145462487898
33.86379,-97.95413,0.0003585646062054078
30.479042,-91.202633,3.1553521164672495e-05
38.377992,-82.605496,0.0026572199598139685
48.284494,-102.926272,0.009890846116619409
42.2748,-83.4048,0.16015606618205383
29.718947,-95.059155,0.0011374204480658846
40.3375,-89.82917,0.00559350781152465
32.833,-90.845,0.05255529284316889
32.87476,-91.05339,0.004895621585945119
44.815919,-108.4989,0.0006016583290225138
30.066112,-93.820278,0.00021312555403247912
32.874247,-103.300039,0.002613987520807082
37.44967,-77.63277,0.005293249001251607
42.131311,-83.22664,0.0009253506595352534
37.045196,-101.854915,0.0019014768261790865
30.54741,-90.16677,0.001429980282874123
36.07076,-79.93915,0.18525494401806886
45.143056,-92.999245,0.009110955344166704
33.698451,-85.13932,0.0013300689168656956
33.87367,-100.08678,0.004920523006779014
40.3196,-76.0431,0.029370190082374677
37.061114,-95.576738,0.012951435790485816
35.95885,-96.75655,0.00019367985863948434
30.94062,-94.40307,0.005880029810845598
38.569474,-121.522658,0.00031066367037654706
33.42163,-86.28629,0.0011811828471286721
35.94607,-96.74874,0.017897942687214324
41.41355,-93.62581,0.02047957247830699
32.70298,-92.54888,0.0020117366462021782
31.531786,-96.185508,0.0007888718910757447
30.066112,-93.820278,0.0033422628429544705
40.513477,-84.953281,0.008486441023152057
35.940158,-96.747808,0.0008593386468571449
35.097214,-119.3917,0.00027081881839234807
32.87476,-91.05339,0.0006078106318833248
29.792012,-95.282365,0.00011230933093756344
33.24455,-102.26934,0.0003558785143410694
38.7919,-99.6332,0.0029271399897993953
33.251978,-92.640564,0.002714702067904777
35.726944,-101.354167,0.004021861569202736
38.205021,-85.84991,0.0002857657536680113
31.41808,-87.40189,0.001345445609282505
38.09347,-98.58167,0.0002466030878973396
32.48128,-94.83778,0.0003143544566740626
45.479889,-108.852723,0.0005917252386583935
45.89341,-95.3928,0.0007737423064695841
34.245072,-97.947953,0.0034381155129424106
36.03403,-87.94348,0.0059274552976419604
38.91689,-95.68922,0.005083700074340096
32.54948,-98.71181,0.09411164904915525
34.07083,-97.944108,0.007146304555493469
48.27904,-99.30399,0.021594054839336373
40.52243,-74.25384,0.015842321675217947
43.6067,-116.249,0.029638107715329966
30.03188,-94.06856,0.03294757848123687
40.585479,-74.213579,0.004409999496006422
37.6159,-99.1262,0.0010343071963479897
32.813,-104.061182,0.0022329945827443184
42.06139,-83.83167,0.010564514011372471
32.86057,-100.93178,0.0007970811542084171
38.73302,-77.19229,0.0026498772084970696
42.87907,-94.08965,0.000833055044175006
38.923554,-88.385636,0.029743512589600816
32.70141,-98.84219,0.015001306079508541
40.52243,-74.25384,0.10079942591779736
29.708617,-95.1625,0.0018967033828225259
31.931914,-102.580805,0.002642983263183856
29.9807,-94.06,8.234096649360863e-05
31.96551,-89.24499,0.7103263975351791
29.8279,-94.9438,0.036602431743205134
32.56273,-98.7191,0.021760012825381064
30.92773,-94.54854,0.005193889398239635
41.6877778,-107.98,0.0035422188282963896
30.92696,-94.55099,0.03574645381756407
40.585479,-74.213579,0.0039089676186319245
32.61094,-98.7683,0.015963756851100196
33.83017,-96.445621,0.0074759734289547115
40.002304,-97.632707,0.004723012274172353
45.722409,-94.973972,0.006151829644921632
37.188347,-93.783194,0.022543325661854744
29.69373658,-95.03284979,0.018847312249213148
29.62333683,-95.05727158,0.016323009851987612
30.1458,-94.4014,0.004931259797879036
39.17837,-94.65934,0.0017988530229962882
37.84552,-97.08663,0.016306658942507588
29.37889,-94.93121,0.01415346245763142
44.460839,-105.576613,0.0022283747225709115
29.8538,-93.95632,0.008516996405619787
29.253809,-89.967529,0.001995007166401167
33.855711,-84.629237,0.0046116764501713805
40.585479,-74.213579,0.002261222612314927
29.9121,-94.0067,0.006553501201574453
35.285,-101.541111,0.0012893570062076625
31.776632,-96.39607,3.1553521164672495e-05
30.087494,-89.928927,0.0876348087830679
29.461595,-95.245072,0.11560462932866972
40.395534,-85.110422,0.152997970020174
35.95778,-96.74944,0.01559755112461699
41.510158,-87.445686,0.0008220684908154707
39.544,-87.5885,0.0009583380098643046
30.93182,-94.53129,0.4737649529679519
29.9877906,-94.0637716,0.0006723490128342055
35.94072,-96.74691,0.020671475942270163
33.863481,-118.16312222,0.019506474588623934
35.84613,-97.62086,0.02792786995580358
38.34024,-98.31176,0.0007672652453002128
29.763813,-95.012758,0.0011427502500425636
36.13137,-96.02489,0.0003791016859027871
32.088227,-102.137422,0.0009559203952674178
41.322508,-102.87641,0.0010536062160505706
29.708617,-95.1625,0.0027995621660001986
30.10556,-92.88889,0.00738164426966575
32.532145,-88.574787,0.14634091518675577
37.9702,-97.0122,0.0016535497089010362
29.52032,-95.107733,0.02828852513643517
33.24043,-93.1468,0.4482079606359741
32.5343,-97.0456,0.028625986115648788
30.02767,-94.5044,0.0036999558108651975
29.633617,-90.1741,1.538787534671174
43.1407,-93.35381,0.006082491953715318
32.02363,-102.012028,0.004063360945361215
41.419421,-112.052591,2.8405264633111824
32.0711,-96.47409,0.01743257237577895
29.87727,-93.95604,0.0029674951157195855
41.640712,-87.472865,0.01890979331138261
37.46699,-86.22466,0.010810384756525312
28.8239,-97.9906,0.00031146649773053646
29.716111,-95.2219583,1.4051736989089079
34.96406,-92.42859,11.559016415744795
29.926686,-94.698972,5.8236493685298895e-05
31.525701,-91.768142,0.0027143910698002715
47.685115,-95.412879,0.06261054756115672
35.097314,-119.391572,0.0008309906442138459
39.328029,-87.897211,0.2091761568755616
41.752979,-83.551501,0.04249003193767137
37.052548,-95.612086,0.03706989729072024
30.71263,-91.28181,0.0018103636839494597
29.81987246,-95.15331796,0.0029224810851318115
31.13665,-102.19186,0.0013223190642252627
32.772073,-96.323668,0.00032807652616394424
32.0711,-96.47409,0.00037222494224903844
41.752979,-83.551501,0.006349074155422844
31.784903,-102.17472,0.0001398413005170771
33.736385,-118.271949,0.0013660754383805014
30.2304266,-91.03874,0.005258256169339645
41.255807,-82.397732,7.071586494009118e-05
40.52243,-74.25384,0.005153574454726731
29.706587,-95.228165,1.2188761406779536
38.58556,-94.22335,0.02562044264233101
32.5007778,-88.56550277,0.019832612599698256
39.816597,-89.086496,0.26318401571371586
41.2885,-72.8999,7.623206287173348e-05
33.28411,-86.80266,0.009355795530524045
38.38154,-97.83127,0.0005400676196576622
28.54022,-99.18709,0.032028738024922315
29.74772,-95.13058,0.008179404274768804
30.18348,-93.3292,0.00446071708143331
40.711466,-84.131779,0.0014121389999854452
36.54755,-97.20423,0.0015257593116871288
35.94336,-96.75159,0.004216231969836547
40.59063,-74.21935,0.0019042846013722677
39.22226,-89.493926,0.0014855001879889398
31.52811,-103.56208,0.0013906178135774433
38.82204498,-90.07891101,0.08247702152601165
32.0711,-96.47409,0.0031036689013804485
40.519728,-75.535209,0.0015824751998153915
48.21111,-96.43556,0.031434367052857765
40.291729,-85.862736,0.02773237134493258
32.00836,-102.0054,0.0004122167590234888
32.61009,-94.22141,0.0014337199529807125
36.57243,-90.87867,0.03603112890567327
42.183809,-91.189346,0.11436458562869332
48.323422,-99.614158,0.04569600900570389
40.59063,-74.21935,0.0007153784827721284
29.708617,-95.1625,0.0007627971041877254
47.90556,-96.02083,0.019927075807804964
34.55306,-82.47944,9.02976493306078e-05
36.18085,-86.82914,0.005285045973971489
36.18977222,-120.3564278,0.0001306522013539551
33.826786,-98.638556,0.00011138781983321104
38.869483,-90.477517,0.009637374012210691
34.23884,-97.492924,0.0016870729918158558
47.882222,-97.21214672,0.029823406003694736
40.31491,-76.03375,0.0010606974902568028
29.82961,-91.001564,0.03732850654986636
31.7768,-96.3957,0.0004177382511913602
39.853611,-86.226389,0.814467206031493
28.95081,-95.43176,0.011624822006882932
41.274678,-82.167048,0.011041575772262802
29.44778,-90.26972,0.04266255594490551
32.9392,-97.2963,0.0017143574148685123
43.080915,-95.179006,0.00024406221216034118
33.5890316,-102.4290155,0.008593608455891754
29.90949,-94.26191,0.05657719654821148
41.67288,-83.45348,0.00040395378653546065
29.31589,-89.28764,0.07653808365853232
29.763824,-95.012757,3.482069653126515e-05
36.135178,-95.63705,0.00023457698994191816
38.95973,-89.44549,0.04633926003132708
41.90877,-96.24902,0.0065385711266400985
35.95885,-96.75655,1.206448923076889
29.34551,-94.93573,0.0005202268190239546
34.31371,-99.28394,0.0003315688869704856
30.0038889,-90.8547222,0.005209875230601388
39.8411,-75.4177,0.005968701447362844
36.01167,-96.45009,0.0006452038294746002
34.092292,-98.90449,0.0006692531492610536
29.73069,-95.23189,0.00083830439550624
46.6178,-96.4543,0.00476808248865551
40.52243,-74.25384,0.0009604855157564368
29.473497,-96.621621,0.00041735709988837994
39.36863,-93.459573,6.310238244209123e-05
39.915961,-86.246533,0.0030851160555301826
40.52243,-74.25384,4.491059989836591e-05
39.74636,-104.67988,9.22035125530843e-05
28.41922,-97.9921,0.0008977415353060821
40.16005,-110.077696,0.009455135064158618
36.947219,-100.293152,0.041651682176591785
43.992624,-104.388373,0.0007629943753112416
41.55849,-93.52615,0.0015779904227595895
28.61171,-97.09409,0.07212973855706076
38.34021,-98.31168,0.0015837773376490834
45.78611,-84.77444,0.0014574273340609738
28.920722,-98.141111,0.00041484616693432115
40.94267,-88.64449,0.004082398770286195
30.83705,-95.17334,0.0005589963267845486
32.49781,-98.63609,0.000213356778988357
35.96576,-103.18311,0.008784381446706652
31.93856,-102.22691,0.12667737988652078
67.7987,-149.8164,0.007448920929629863
35.063508,-119.064372,0.003255886014772389
40.52243,-74.25384,8.111958863116544e-05
33.85602,-84.62397,0.0025068002147344477
40.676504,-81.347693,3.3671618037504756e-05
32.38719,-99.71718,0.005206568164038921
32.02064,-102.01648,0.000514856451316101
29.97523,-94.05578,0.0009036731554147503
39.673538,-76.125691,0.0005822143854133118
34.093675,-83.233783,0.0038583776093019935
33.914572,-98.440369,0.0016727721701750636
33.863,-97.9533,0.0260968340667678
30.0095,-94.0594,0.0016989040135701168
32.848,-104.39,0.00020244329679805422
36.01663,-96.7549,0.007743117865250833
40.52243,-74.25384,0.0015919070697736643
29.10788,-90.16212,0.02303095683669261
28.3563889,-99.571389,0.00561336673020149
42.80667,-94.36011,0.027010898467070173
42.79375,-94.40176,0.024571255156420547
45.250322,-107.701801,0.2567185763626541
28.605919,-97.800378,0.0063861652898329945
29.36555,-94.93971,4.0099194422334206e-05
47.7826,-103.56694,0.07411437204269322
29.90087416,-94.00565624,0.05627158455894171
38.3362,-97.67782,0.0012138580270838546
35.32395,-119.650239,0.001419829214233786
37.80249,-96.91695,0.0008793269665761574
41.61955,-83.44724,0.007443548457053676
40.52243,-74.25384,0.13443241263512737
37.226483,-89.481844,0.004050820821692561
48.331143,-99.631503,0.06723996709197277
36.07123064,-79.93686505,0.004063262275675609
28.63112,-98.789953,0.00031893209653135015
30.060572,-93.5581,0.15925747160005685
33.914949,-98.437029,0.0006389042528164626
38.19639,-94.81861,0.0026727822528258586
47.32444,-93.76306,0.004479696816560707
33.139747,-98.1214,0.0441694654672871
48.365352,-100.119192,0.09757859861823878
29.04718,-95.35215,0.031077130179682343
42.9916667,-106.7119444,0.0007055021601604929
45.883706,-96.492211,3.1553521164672495e-05
36.927591,-96.052414,0.26347912648086086
34.421537,-105.224281,0.0020744874596026943
32.10503,-101.46052,0.00016070066177845257
48.524251,-102.856912,2.2948458008402057
36.07123064,-79.93686505,0.014640455553689029
35.94754,-96.74449,0.0003805400710091567
32.7261111,-103.2997222,0.00027121674942494155
29.04464,-97.49499,0.12354947273406722
29.765054,-95.0124,3.1553521164672495e-05
30.155076,-91.563535,0.0003751542986053657
43.78507,-94.624817,0.006050672414949235
40.52243,-74.25384,0.0006838077407844528
35.431862,-119.68993,0.005559276812990846
41.51616,-87.44906,0.1105010643332646
39.025586,-85.851089,0.0011144599318010262
33.806255,-118.229308,0.37777581432764773
45.698036,-93.997047,0.00808665679143533
41.67284,-83.45352,0.0012787699726881155
42.1043,-75.9956,0.00709348469843838
38.003663,-122.056224,0.05553609216191561
30.02448,-94.79471,0.0008291581624160295
32.483217,-94.831033,0.0006061212404279704
40.57741,-74.24819,0.0019275181343922203
41.697667,-90.098627,0.06719970405875456
30.20382,-97.87389,0.0042243486837963695
39.70808,-80.56138,0.6193509379433425
40.605222,-74.23907,0.0035702321796370743
47.934931,-103.647714,0.0021721160848468778
39.789126,-89.104467,0.00585464774038269
29.358902,-95.85094,3.1553521164672495e-05
29.950028,-96.850184,0.0008537142730491819
42.854755,-94.159355,0.01553964388868765
41.8458333,-106.2038889,0.0029681711282192945
36.346272,-96.38565,0.048426603567620845
39.85162,-75.41714,0.0005324653717076408
42.8842,-82.4943,0.00014925637401250189
29.705972,-95.237834,0.03599353116786185
40.52243,-74.25384,0.00026917363930491363
30.04236,-96.91462,0.00039349273049129967
37.052386,-95.611575,0.005512102718549988
37.79193,-96.88026,0.0012684135300676388
39.3271159,-87.8981323,0.06933413571271378
32.39482,-99.75808,0.0005182937321692461
32.531983,-100.841964,0.00013978510684736021
40.203611,-93.326669,5.4246931875668904e-05
28.488488,-98.160559,0.21256352706072126
29.716471,-95.217226,0.3473394060559558
34.874565,-97.79908,4.8939527148278466e-05
35.55167,-78.3075,0.07924244069006618
33.949629,-118.370221,0.43190794865857507
29.146389,-96.0775,0.02410966284064117
35.936195,-96.748525,0.00029478634670985007
